Rule_name,Group,Rule_category,Type,Origin,Rule_enabled,Response,Creation_date,Modification_date,Rule_ID,uuid
Systems using many different protocols,Anomaly,Custom Rule,COMMON,SYSTEM,false,Dispatch New Event,2010-08-03T19:39:16.904Z,2019-08-08T19:37:28.512Z,124752,SYSTEM-1566
UBA : Honeytoken Activity,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-08-06T07:59:32.260Z,2019-08-08T19:42:10.529Z,127502,55cef486-13f4-4c76-ab5c-b5b716eeb180
UBA : D/DoS Attack Detected,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2017-10-20T07:40:53.200Z,2019-08-08T19:42:10.573Z,127552,97f323b2-7ac6-47b3-bcca-de9057a39d73
"UBA : Network Traffic : Capture, Monitoring and Analysis Program Usage",User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2016-09-19T21:26:18.470Z,2019-08-08T19:42:10.474Z,127602,bf60ff4f-16e6-4f77-904b-4e4aea2b8d3f
UBA : User Access from Multiple Hosts,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-08-29T12:15:09.550Z,2020-01-27T22:02:06.204Z,127652,820d697e-fc89-479f-ad58-31c3b15fc60e
UBA : High Risk User Access to Critical Asset,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-06-15T06:25:11.090Z,2020-01-27T22:02:06.128Z,127852,02d032e4-3669-42be-aeec-73e858dcfa83
UBA : Executive Only Asset Accessed by Non-Executive User,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2017-10-27T09:51:42.120Z,2020-01-27T22:02:05.799Z,128602,d6b1685c-2be2-4f11-8b7a-70581dbf3ad5
UBA : User Access to Internal Server from Jump Server,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2017-11-16T07:16:43.250Z,2020-01-27T22:02:06.073Z,129002,8743da1f-6cff-48be-8b55-f78ce0e41bda
UBA : AWS Console Accessed by Unauthorized User,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-01-30T12:24:14.520Z,2020-01-27T22:04:42.755Z,129702,d42e7e8d-1de1-4855-a623-58a0d1684651
UBA : Non-Standard User Accessing AWS Resources,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-01-30T12:12:46.700Z,2020-01-27T22:04:42.627Z,129752,7f6d58f6-c80e-4869-bd53-f39c20bc5012
UBA : Possible SMB Session Enumeration on a Domain Controller,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-10-17T07:46:40.400Z,2019-08-08T19:47:07.605Z,130752,d6905448-7592-49a5-bebd-dc90173df610
UBA : Possible Directory Services Enumeration,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-10-08T06:46:10.780Z,2019-08-08T19:47:07.398Z,130802,632d920a-93bc-45e1-b167-2dac76889447
UBA : DPAPI Backup Master Key Recovery Attempted,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-08-07T11:20:35.600Z,2019-08-08T19:47:07.024Z,130852,5e1495f0-4725-43e0-bdfd-cf765b143fe8
UBA : Possible TGT PAC Forgery,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-08-21T12:11:12.350Z,2019-08-08T19:47:06.977Z,130902,8ab43be4-8868-4425-9a9a-f7da0eca47ea
UBA : Pass the Hash,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2017-08-09T09:36:46.940Z,2019-08-08T19:47:07.133Z,131152,b3b0e94a-a3b5-4230-b4e0-f559b08b834f
UBA : Possible TGT Forgery,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2017-08-11T05:45:52.110Z,2019-08-08T19:47:07.211Z,131202,de2c6138-8a12-42d0-9e06-4a22a264090e
UBA : Multiple Kerberos Authentication Failures from Same User,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-05-17T16:49:38.850Z,2019-08-08T19:47:07.346Z,131252,53e0f8fd-a766-4b5a-923d-4239bdee3544
UBA : TGT Ticket Used by Multiple Hosts,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-05-23T14:31:40.920Z,2019-08-08T19:47:06.870Z,131302,3753ef9f-4c9e-4f54-a32c-ebfac6040f9e
UBA : Non-Admin Access to Domain Controller,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-05-17T07:41:58.000Z,2019-08-08T19:47:07.726Z,131352,4f29c6bc-54d3-4bf5-b160-a52124432005
UBA : Kerberos Account Mapping,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,"Add to a Reference Set, Add to a Reference Map",2018-05-21T06:25:25.690Z,2019-08-08T19:47:06.921Z,131402,d9d1afd9-112f-4225-97fb-6e5dce13f98b
UBA : User Access from Restricted Location,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-06-06T07:27:33.690Z,2019-08-08T19:48:34.069Z,131752,89ee68bc-a2cc-45b9-9b08-0361e0a58b50
UBA : Data Exfiltration by Print,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2017-10-04T08:16:15.550Z,2020-01-27T21:59:13.132Z,132252,4c880a7e-e373-4dae-b900-123357a12953
UBA : Data Exfiltration by Removable Media,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2017-10-04T06:57:25.140Z,2020-01-27T21:59:13.399Z,132352,55459a17-c082-448c-bbd2-523e1e503993
UBA : Data Exfiltration by Cloud Services,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2017-10-04T08:08:02.070Z,2020-01-27T21:59:13.717Z,132552,b5aad029-7558-43fa-978b-682bf0ec0456
UBA : Suspicious Access Followed by Data Exfiltration,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-10-26T09:43:16.720Z,2020-01-27T21:59:13.968Z,132602,58d07018-14df-40bc-b20c-ac92aea382cf
UBA : Large Outbound Transfer by High Risk User,User Behavior Analytics,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2018-06-13T07:45:05.040Z,2020-01-27T21:59:13.059Z,132852,ea3e15b4-95c8-4e08-a726-5c0b324a9711
Anomaly: DMZ Jumping,"Group ID: 100048, Group ID: 100049",Custom Rule,COMMON,SYSTEM,false,Dispatch New Event,2008-08-20T18:40:31.631Z,2019-08-08T20:07:34.336Z,132902,SYSTEM-1460
Exploit Followed by Suspicious Host Activity,Group ID: 100051,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2007-08-09T13:49:40.988Z,2019-08-08T20:07:32.042Z,132952,SYSTEM-1298
Exploit: Exploits Followed by Firewall Accepts,Group ID: 100051,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2008-08-19T19:33:57.991Z,2019-08-08T20:07:31.183Z,133052,SYSTEM-1339
Multiple Vector Attack Source,Group ID: 100051,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2008-08-20T15:16:27.883Z,2019-08-08T20:07:33.289Z,133102,SYSTEM-1182
Source Vulnerable to any Exploit,Group ID: 100051,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2007-01-02T21:39:39.656Z,2019-08-08T20:07:34.483Z,133402,SYSTEM-1292
Source Vulnerable to this Exploit,Group ID: 100051,Custom Rule,EVENT,SYSTEM,false,Dispatch New Event,2007-01-02T21:32:57.085Z,2019-08-08T20:07:33.590Z,133452,SYSTEM-1291
100% Accurate Events,Group ID: 100051,Custom Rule,EVENT,SYSTEM,true,Dispatch New Event,2008-08-20T17:57:39.104Z,2019-08-08T20:07:33.464Z,133752,SYSTEM-1459
Threat Intel: Successful internal communication to Malware URL,"Produccion, Tenaris, ALL, Fravega, Techint, Virutex",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-13T17:40:31.770Z,2022-01-13T20:23:59.488Z,133852,ce725133-0145-4375-8fa1-b4a272795ea1
Threat Intel: Multiple internal communications to different Malware URLs from same Source IP,"Produccion, Tenaris, ALL, Fravega, Virutex",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-13T17:55:35.279Z,2021-04-14T20:41:27.706Z,133853,51586350-c3a7-427d-a0de-c0e3bc5f89f2
Threat Intel: Successful internal communication to Malware IP,"Produccion, Tenaris, ALL, Fravega, Techint, Virutex",Custom Rule,COMMON,USER,false,Dispatch New Event,2019-08-13T18:13:12.682Z,2021-04-14T20:43:50.530Z,133855,74c7676f-9514-4500-894d-ca864b2be631
Threat Intel: Multiple internal communications to different Malware IPs from same Source IP,"Produccion, Tenaris, ALL, Fravega, Techint, Virutex",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-13T18:18:49.188Z,2021-04-14T20:40:59.991Z,133856,795c5479-0afb-4624-adae-f9d83a6c39d3
Threat Intel: Successful internal communication to Anonymizer IP,,Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-13T18:26:48.374Z,2020-02-03T15:17:26.423Z,133857,e4bfd2d8-9781-47cb-a103-198811b0d177
Threat Intel: Multiple internal communications to different Anonymizer IPs from same Source IP,,Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-13T18:33:33.357Z,2020-02-03T15:26:33.040Z,133858,ce0adb7e-fa62-4fb6-a836-c43a0f00ba0e
Threat Intel: Successful internal communication to Cryptocurrency mining IP,"Produccion, Tenaris, ALL, Fravega, Techint, Virutex",Custom Rule,COMMON,USER,false,Dispatch New Event,2019-08-13T18:38:48.557Z,2021-04-14T20:43:39.406Z,133859,c7b20be2-8ff0-4530-b1a5-43194c40bb30
Threat Intel: Successful internal communication to Botnet Command and Control URL,"Produccion, Tenaris, ALL, Fravega, Virutex",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-13T18:49:54.944Z,2021-04-14T20:43:31.049Z,133861,79388490-0ce8-4f0f-9bd4-9ebae4b0cf45
Threat Intel: Multiple internal communications to different Botnet Command and Control URLs from same Source IP,"Produccion, Tenaris, ALL, Fravega, Virutex",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-13T18:53:18.917Z,2021-04-14T20:35:02.582Z,133862,ac345b1e-8b9c-47f6-94db-055184bc1b67
Threat Intel: Successful internal communication to Botnet Command and Control IP,"Produccion, Tenaris, ALL, Fravega, Techint, Virutex",Custom Rule,COMMON,USER,false,,2019-08-13T18:56:52.236Z,2021-03-05T23:36:22.912Z,133863,14195e09-9c2c-4466-a45d-a1dda34b259d
Threat Intel: Multiple internal communications to different Botnet Command and Control IPs from same Source IP,"Produccion, Tenaris, ALL, Fravega",Custom Rule,EVENT,USER,false,,2019-08-13T18:59:50.080Z,2021-01-20T19:13:43.867Z,133864,3052fa8c-dcc5-4591-a773-e06d39824cdc
Threat Intel: Successful inbound connection from a known Botnet Command and Control,"Produccion, Tenaris, ALL, Fravega, Techint, Virutex",Custom Rule,COMMON,USER,false,Dispatch New Event,2019-08-13T19:04:14.129Z,2021-04-14T20:43:03.220Z,133865,70f395e5-a4e6-4131-b0d5-5d1f78634c0c
_Availability: Log source has stopped sending events,"Produccion, Tenaris, ALL, Fravega",Custom Rule,EVENT,USER,true,"Dispatch New Event, Add to a Reference Set",2019-08-13T20:24:31.074Z,2022-02-07T17:25:57.445Z,133869,164afc3b-c195-4840-9621-39e6a570b8de
UBA : User Accessing Risky URL,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:40:58.239Z,2019-08-14T13:40:58.239Z,133879,f40996ae-4deb-4f65-a05f-a21c22584c69
UBA : Anomalous Account Created From New Location,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:41:40.626Z,2019-08-14T13:41:40.626Z,133882,5d14556d-4290-4edc-ae02-90a76ddb90ac
UBA : Anomalous Cloud Account Created From New Location,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:41:41.010Z,2019-08-14T13:41:41.010Z,133883,50a8ec3c-c571-4b58-a19e-b2297bbc329a
UBA : Bruteforce Authentication Attempts,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:41:51.715Z,2019-08-14T13:41:51.715Z,133900,0af8dac8-2edb-40f3-b8b2-324abe695704
UBA : Browsed to Business/Service Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:04.597Z,2019-08-14T13:42:04.597Z,133901,1cf0eb40-6236-4b67-afd0-7726b1287da5
UBA : Browsed to Communications Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:04.783Z,2019-08-14T13:42:04.783Z,133902,a9f68b85-9bdf-42cd-ae53-97f9ccea293a
UBA : Browsed to Education Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:04.971Z,2019-08-14T13:42:04.971Z,133903,8626d6b9-bf16-4767-8736-62bf44806bf7
UBA : Browsed to Entertainment Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:05.123Z,2019-08-14T13:42:05.123Z,133904,13b18e4f-fbe6-4ffa-98ee-649413d8bfc4
UBA : Browsed to Gambling Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:05.257Z,2019-08-14T13:42:05.257Z,133905,a6ffca7f-be6f-4adc-b8bd-ef2d5b893585
UBA : Browsed to Government Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:05.422Z,2019-08-14T13:42:05.422Z,133906,64bf46ff-7e1d-420f-b3e8-39502af4253f
UBA : Browsed to Information Technology Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:05.565Z,2019-08-14T13:42:05.565Z,133907,96f190b0-c5b3-4cc4-89df-27830b156c30
UBA : Browsed to Job Search Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:05.688Z,2019-08-14T13:42:05.688Z,133908,9005982d-c49d-4429-a772-e485299154ff
UBA : Browsed to LifeStyle Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:05.831Z,2019-08-14T13:42:05.831Z,133909,1895d0d4-22a2-4eb3-934a-3da9fffd5862
UBA : Browsed to Malicious Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:06.005Z,2019-08-14T13:42:06.005Z,133910,36332253-2923-4ae2-9adb-4352de55fc13
UBA : Browsed to Mixed Content/Potentially Adult Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:06.181Z,2019-08-14T13:42:06.181Z,133911,b5b15e31-a538-4790-b8b1-ed3fb3ef689c
UBA : Browsed to Phishing Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:06.315Z,2019-08-14T13:42:06.315Z,133912,f247f1d9-7441-4dad-9053-2b70289740f4
UBA : Browsed to Pornography Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:06.437Z,2019-08-14T13:42:06.437Z,133913,879d80cd-2535-4891-8863-8c435d5bd244
UBA : Browsed to Religious Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:06.565Z,2019-08-14T13:42:06.565Z,133914,40e1cfdb-34de-4033-819a-052dc480c373
UBA : Browsed to Scam/Questionable/Illegal Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:06.698Z,2019-08-14T13:42:06.698Z,133915,592e7ad2-b256-4ad0-ae3d-84ca8a936a76
UBA : Browsed to Uncategorized Website,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T13:42:06.861Z,2019-08-14T13:42:06.861Z,133916,e926833b-0d85-4749-8e14-273dfc58d561
Anomaly: Non-Mail server sending mail to servers categorized as SPAM,"Group ID: 100049, Anomaly, Recon",Custom Rule,COMMON,USER,false,Dispatch New Event,2019-08-14T16:32:46.866Z,2020-04-02T21:02:27.668Z,133917,83348c5e-e31f-4781-80fa-b0a9b995b99f
Anomaly: Non-Mail server sending a lot of mails,"Produccion, Tenaris, Fravega",Custom Rule,COMMON,USER,false,Dispatch New Event,2019-08-14T16:56:18.017Z,2020-07-22T07:19:32.842Z,133921,1463b119-8a43-4755-917f-f16539b26c54
Anomaly: Multiple connections to the Internet on common Worm ports,"Produccion, Tenaris, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,COMMON,USER,true,Dispatch New Event,2019-08-14T17:05:43.066Z,2021-09-24T13:22:21.886Z,133922,e8d85f87-61fc-414f-a51a-93030ffe1336
Anomaly: Successful connections to the Internet using many different protocols,"Produccion, Tenaris, ALL, Fravega, Techint, Virutex",Custom Rule,COMMON,USER,false,Dispatch New Event,2019-08-14T17:10:34.867Z,2022-02-09T13:56:01.790Z,133923,1af08506-6c63-4796-9496-9cdea3d5652f
Anomaly: Potential local port scan,"Produccion, Tenaris, BCI, ALL, Fravega, Techint, Virutex",Custom Rule,COMMON,USER,true,Dispatch New Event,2019-08-14T17:26:43.128Z,2021-11-30T18:06:47.192Z,133924,78e2f1d9-cf1f-4774-a521-f8757662ee77
Anomaly: Potential port scan from local network to the Internet,"Produccion, Tenaris, ALL, Fravega, Virutex",Custom Rule,COMMON,USER,true,Dispatch New Event,2019-08-14T17:36:12.423Z,2021-09-21T16:05:33.679Z,133925,11e4d4af-1dbe-4e47-9ebb-42c5a1d0977a
Anomaly: Possible Local Worm Detected,"Produccion, Tenaris, ALL, Fravega, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2019-08-14T17:44:08.155Z,2022-02-24T18:10:56.206Z,133927,a6840386-facc-4bcf-9868-22363e1eec1b
Anomaly: Excessive Firewall Accepts from multiple Local Hosts to a single Internet destination,"Produccion, Tenaris, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2019-08-14T18:18:17.093Z,2021-08-13T21:05:46.793Z,133928,bab8db2b-c3a8-4ad0-80af-ceb3d3a7e8b1
Anomaly: Excessive Firewall Accepts from a Local Host across multiple Local Hosts,"Group ID: 100049, Anomaly, Recon, Tenaris, Fravega",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-14T18:37:05.195Z,2020-04-02T21:01:09.589Z,133929,a5b8eb36-6610-496b-8041-abeb1229e8cd
Excessive Firewall Accepts From Multiple Sources to a Single Destination,"Group ID: 100049, Anomaly",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T18:58:11.477Z,2019-08-14T18:58:11.477Z,133930,1960848a-9c06-4273-92f7-024980d87bc6
X-Force Risky URL,User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T18:59:08.397Z,2019-08-14T18:59:08.397Z,133936,e493adfb-d6a3-4034-97d2-52c5b4cdb7d7
Process Created a Thread From a Process That was Launched From a Temp Directory,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:48.800Z,2019-08-14T19:04:48.800Z,134167,ec73fd65-6114-4ac3-b69b-85ce348c73fb
Process Created a Thread Into Another Process,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:49.135Z,2019-08-14T19:04:49.135Z,134168,b582fe71-f9d3-467a-b333-88b65eb47487
Process Created a Thread into lsass Process,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:49.466Z,2019-08-14T19:04:49.466Z,134169,6913333f-ba21-4e8d-be96-0fcdce52c4d1
Process Created a Thread into System Process,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:49.859Z,2019-08-14T19:04:49.859Z,134170,d4306328-83cb-4a09-9906-9162a4b25184
Process Launched From a Shared Folder,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:50.194Z,2019-08-14T19:04:50.194Z,134171,0ff8cfd5-b8f7-4d5d-b8d8-4f3f0672e414
Process Launched From a Shared Folder and Created Thread into Another Process,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:50.546Z,2019-08-14T19:04:50.546Z,134172,a0cba796-a66b-492b-a207-2e1db3557ca8
Process Launched From Temp Directory,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:50.988Z,2019-08-14T19:04:50.988Z,134173,9288bdef-d0f9-47ca-8c6f-ae6fdf25a02e
Process Loaded Executable from Temp Directory,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:51.345Z,2019-08-14T19:04:51.345Z,134174,daa080d9-105b-462a-9dbe-b4b1331b04b0
"Process Started from Unusual Directories (Recycle.bin, ..)",Sysmon,Custom Rule,EVENT,OVERRIDE,false,"Dispatch New Event, Add to a Reference Set",2019-08-14T19:04:51.682Z,2019-08-14T19:04:51.682Z,134175,8891b48c-2e5f-4015-9de7-010f8913fa75
PsExec Has Been Detected,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:52.013Z,2019-08-14T19:04:52.013Z,134176,48a0bff5-c512-43e9-93ce-15bbf45c1dc9
PsExec Has Been Launched From a Compromised Host,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:52.367Z,2019-08-14T19:04:52.367Z,134177,f311062c-b4e6-4de4-8de1-6b3656fa3d4b
SAM Registry key - Enumerate sub-keys (users),Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:52.699Z,2019-08-14T19:04:52.699Z,134178,01047dfc-fe1c-4656-8b3c-e905031d4bd4
SAM Registry key Has Been Accessed - using regedit,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:53.028Z,2019-08-14T19:04:53.028Z,134179,e02ac082-1209-4f70-bdb0-f0d0b13ebd2d
Service Binary Path Has Been Updated Followed by a CreateRemoteThread Detected From the Same Process,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:53.372Z,2019-08-14T19:04:53.372Z,134180,c35b31d7-10fa-444a-80a0-15bce09d326a
Shadow Copies Delete Detected,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:53.719Z,2019-08-14T19:04:53.719Z,134181,6705b9e1-f45c-460b-8b47-2bf6c513b342
System Process Started From Unusual Directory,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:54.062Z,2019-08-14T19:04:54.062Z,134182,251dcf0d-f2f7-4e05-a9f2-efc4118e84b5
Unsigned Driver Has Been Loaded Into Windows Kernel,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:54.420Z,2019-08-14T19:04:54.420Z,134183,ee009700-2a04-4537-99d2-20b74ef8fe04
Unsigned Executable Loaded Into lsass.exe,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:04:54.748Z,2019-08-14T19:04:54.748Z,134184,383b847c-189d-4fc9-8dbc-c97f6f16b6e6
"Unusual Process (ex: word, iexplore, AcroRd..) Launched a Command Shell",Sysmon,Custom Rule,EVENT,OVERRIDE,false,"Dispatch New Event, Add to a Reference Set",2019-08-14T19:04:55.079Z,2019-08-14T19:04:55.079Z,134185,3d2381c2-d319-4113-baff-1eaebe79c85e
Metasploit PSExec Module Has Been Detected,Sysmon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:05:36.931Z,2019-08-14T19:05:36.931Z,134195,1727695f-f208-4a5f-9399-c29f36332cbe
A Command Shell or Powershell Has been Launched From a Remote System,Sysmon,Custom Rule,EVENT,OVERRIDE,false,"Dispatch New Event, Add to a Reference Set",2019-08-14T19:05:51.667Z,2019-08-14T19:05:51.667Z,134196,c9ba6081-5a20-4112-96ca-cdf599ba924c
